id,name,department,total_reviews_count,average_quality_rating,average_difficulty_rating,classes_taught,class_map
88259,Roger Rideout,Music,20,4.7,2.15,"['MUS', 'MUSIC170H', 'MUS170', 'MUSICFILM', 'MUSIC571', 'MUSIC210', 'MUSICINFILM', '190H', 'MUSIC190H', 'MUSIC190', 'MUS190H']","{""170"": {""prefix"": ""MUSIC"", ""suffix"": ""H"", ""labels"": [""MUSIC170H"", ""MUS170""]}, ""571"": {""prefix"": ""MUSIC"", ""suffix"": """", ""labels"": [""MUSIC571""]}, ""210"": {""prefix"": ""MUSIC"", ""suffix"": """", ""labels"": [""MUSIC210""]}, ""190"": {""prefix"": ""Music"", ""suffix"": """", ""labels"": [""190H"", ""MUSIC190H"", ""MUSIC190"", ""MUS190H""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""MUS"", ""MUSICFILM"", ""MUSICINFILM""]}}"
207498,Yossi Chait,Mechanical Engineering,20,3.15,3.35,"['MIE344', 'MIE402', '402', 'MIE444', 'MIE210', 'MIE211', 'CEE241', 'MIE310', 'DYNAM310', 'MIE397B']","{""344"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE344""]}, ""402"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE402"", ""402""]}, ""444"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE444""]}, ""210"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE210""]}, ""211"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE211""]}, ""241"": {""prefix"": ""CEE"", ""suffix"": """", ""labels"": [""CEE241""]}, ""310"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE310"", ""DYNAM310""]}, ""397"": {""prefix"": ""MIE"", ""suffix"": ""B"", ""labels"": [""MIE397B""]}}"
743210,Stephanie Easler,Exercise & Sport Science,20,2.15,3.75,"['BIO101', 'EXRSCI297AKIN', 'ANAT297A', 'KIN297', 'AP1', 'EXSCI297A', 'API', '297A', '297']","{""101"": {""prefix"": ""BIO"", ""suffix"": """", ""labels"": [""BIO101""]}, ""297"": {""prefix"": ""EXSCI"", ""suffix"": ""A"", ""labels"": [""EXRSCI297AKIN"", ""ANAT297A"", ""KIN297"", ""EXSCI297A"", ""297A"", ""297""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""API"", ""AP1""]}}"
1198001,Benny Davidovitch,Physics,20,2.9,3.85,"['PHY282', 'PHYSICS152', 'PHYS282', 'PHYSICS282', 'PHYS182', 'PHYS01']","{""282"": {""prefix"": ""PHYS"", ""suffix"": """", ""labels"": [""PHY282"", ""PHYS282"", ""PHYSICS282""]}, ""152"": {""prefix"": ""PHYSICS"", ""suffix"": """", ""labels"": [""PHYSICS152""]}, ""182"": {""prefix"": ""PHYS"", ""suffix"": """", ""labels"": [""PHYS182""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""PHYS01""]}}"
1198260,Amilcar Shabazz,African-American Studies,21,1.809523809523809,2.6666666666666665,"['AFRAM236', 'AFRO236', 'AFROA236', 'AFROA326', 'AFROA390', 'AFAM390', 'AFROA133']","{""236"": {""prefix"": ""AFRAM"", ""suffix"": """", ""labels"": [""AFRAM236"", ""AFRO236"", ""AFROA236""]}, ""326"": {""prefix"": ""AFROA"", ""suffix"": """", ""labels"": [""AFROA326""]}, ""390"": {""prefix"": ""AFAM"", ""suffix"": """", ""labels"": [""AFROA390"", ""AFAM390""]}, ""133"": {""prefix"": ""AFROA"", ""suffix"": """", ""labels"": [""AFROA133""]}}"
1424674,Hongkun Zhang,Mathematics,20,4.5,2.9,"['MATH605', 'MATH537', 'MATH331', 'STATS515', 'STAT515', 'MATH441', 'MATH233', 'MATH425']","{""605"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH605""]}, ""537"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH537""]}, ""331"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH331""]}, ""515"": {""prefix"": ""Mathematics"", ""suffix"": """", ""labels"": [""STATS515"", ""STAT515""]}, ""441"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH441""]}, ""233"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH233""]}, ""425"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH425""]}}"
347812,Gretchen Rossman,Education,20,2.1,3.8,"['EDUC7XX', 'ED7XX', 'EDU739', 'EDUC739', 'ED739', 'CIECIE', 'PARSECT', 'EDUC6XX', 'EDUC619', 'CIE', '623', '794891']","{""739"": {""prefix"": ""EDUC"", ""suffix"": """", ""labels"": [""EDU739"", ""EDUC739"", ""ED739""]}, ""619"": {""prefix"": ""EDUC"", ""suffix"": """", ""labels"": [""EDUC619""]}, ""623"": {""prefix"": """", ""suffix"": """", ""labels"": [""623""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""CIECIE"", ""PARSECT"", ""CIE"", ""EDUC7XX"", ""ED7XX"", ""EDUC6XX"", ""794891"", ""794891"", ""794891""]}}"
103602,Milton Cantor,History,20,2.75,3.9,"['CONST1', 'HIST374', 'HIST305', 'HIST369', 'HIST212', 'HIST363', 'HIS396', 'HST370', 'HIST373', 'CONSTITUTION', '370', 'HIS370', 'HIST370', 'HST369', '369', 'CONSTITUTI', 'HST374']","{""374"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST374"", ""HST374""]}, ""305"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST305""]}, ""369"": {""prefix"": ""History"", ""suffix"": """", ""labels"": [""HIST369"", ""HST369"", ""369""]}, ""212"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST212""]}, ""363"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST363""]}, ""396"": {""prefix"": ""HIS"", ""suffix"": """", ""labels"": [""HIS396""]}, ""370"": {""prefix"": ""HST"", ""suffix"": """", ""labels"": [""HST370"", ""370"", ""HIS370"", ""HIST370""]}, ""373"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST373""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""CONSTITUTION"", ""CONSTITUTI"", ""CONST1""]}}"
1174583,Stuart Shulman,Political Science,20,2.45,3.2,"['POLI380', 'POLI205', 'POLIS201', 'POLSC204', 'POLSC201', 'POL382', 'POLSC200S', 'POLI201', 'POL201', 'POLSC101', 'POLI101', 'POLSC101A', 'POLSI101']","{""380"": {""prefix"": ""POLI"", ""suffix"": """", ""labels"": [""POLI380""]}, ""205"": {""prefix"": ""POLI"", ""suffix"": """", ""labels"": [""POLI205""]}, ""201"": {""prefix"": ""POLSC"", ""suffix"": """", ""labels"": [""POLIS201"", ""POLSC201"", ""POLI201"", ""POL201""]}, ""204"": {""prefix"": ""POLSC"", ""suffix"": """", ""labels"": [""POLSC204""]}, ""382"": {""prefix"": ""POL"", ""suffix"": """", ""labels"": [""POL382""]}, ""200"": {""prefix"": ""POLSC"", ""suffix"": ""S"", ""labels"": [""POLSC200S""]}, ""101"": {""prefix"": ""POLI"", ""suffix"": """", ""labels"": [""POLSC101"", ""POLI101"", ""POLSC101A"", ""POLSI101""]}}"
83240,William Conner,Chemical Engineering,20,2.05,3.95,"['CHE401', 'CHE402', 'CHE1', 'CHE325', '401402', 'CHE226', 'THERM226', 'CHETHER']","{""401"": {""prefix"": ""CHE"", ""suffix"": """", ""labels"": [""CHE401"", ""401402""]}, ""402"": {""prefix"": ""Chemical Engineering"", ""suffix"": """", ""labels"": [""CHE402"", ""401402""]}, ""325"": {""prefix"": ""CHE"", ""suffix"": """", ""labels"": [""CHE325""]}, ""226"": {""prefix"": ""CHE"", ""suffix"": """", ""labels"": [""CHE226"", ""THERM226""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""CHETHER"", ""CHE1"", ""401402""]}}"
2187984,Fousseni Chabi-Yo,Finance,21,4.571428571428571,2.380952380952381,"['FIN305', 'FIN304']","{""305"": {""prefix"": ""FIN"", ""suffix"": """", ""labels"": [""FIN305""]}, ""304"": {""prefix"": ""FIN"", ""suffix"": """", ""labels"": [""FIN304""]}}"
2344661,Garrett Washington,History,21,2.4285714285714284,3.0,"['HIST116', 'HIST347', 'HIST275', 'HISTORY347']","{""116"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST116""]}, ""347"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST347"", ""HISTORY347""]}, ""275"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST275""]}}"
92451,James Kurose,Computer Science,20,4.85,2.6,"['CS453', 'CMPSCI290NW', 'CS653', 'CS591E', '453', 'CMPSCI591E']","{""453"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS453"", ""453""]}, ""290"": {""prefix"": ""CMPSCI"", ""suffix"": ""WN"", ""labels"": [""CMPSCI290NW""]}, ""653"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS653""]}, ""591"": {""prefix"": ""Computer Science"", ""suffix"": """", ""labels"": [""CS591E"", ""CMPSCI591E""]}}"
833481,Gerald Freidman,Economics,20,3.1,2.15,"['ECON103', 'ECON193']","{""103"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON103""]}, ""193"": {""prefix"": ""ECON"", ""suffix"": """", ""labels"": [""ECON193""]}}"
1416553,Stella Xanthakos,Management,21,4.809523809523809,1.9523809523809523,"['MGMT260', 'MAN260', 'LAW260', 'MANAGEMENT260', 'PAST']","{""260"": {""prefix"": ""MGMT"", ""suffix"": """", ""labels"": [""MGMT260"", ""MAN260"", ""LAW260"", ""MANAGEMENT260""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""PAST""]}}"
1725281,Ahmed Ghoniem,Business,20,4.35,2.8,"['412', 'OIM411', 'OIM412', 'OIM497S', 'SCH752', '825X', 'OIM310', 'FINOP497S', 'FINOP353']","{""412"": {""prefix"": ""OIM"", ""suffix"": """", ""labels"": [""412"", ""OIM412""]}, ""411"": {""prefix"": ""OIM"", ""suffix"": """", ""labels"": [""OIM411""]}, ""497"": {""prefix"": ""Business"", ""suffix"": """", ""labels"": [""OIM497S"", ""FINOP497S""]}, ""752"": {""prefix"": ""SCH"", ""suffix"": """", ""labels"": [""SCH752""]}, ""825"": {""prefix"": """", ""suffix"": ""X"", ""labels"": [""825X""]}, ""310"": {""prefix"": ""OIM"", ""suffix"": """", ""labels"": [""OIM310""]}, ""353"": {""prefix"": ""FINOP"", ""suffix"": """", ""labels"": [""FINOP353""]}}"
2012799,Jae-Hwang Lee,Mechanical Engineering,20,1.6,3.45,"['MIE302', 'MIE201']","{""302"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE302""]}, ""201"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE201""]}}"
2649302,Navid Mirzaei,Mathematics,20,5.0,3.1,"['MATH233', 'MA233', 'MATH551']","{""233"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH233"", ""MA233""]}, ""551"": {""prefix"": ""MATH"", ""suffix"": """", ""labels"": [""MATH551""]}}"
516021,Jyl Felman,English,20,3.95,3.75,"['JUD391', 'JUDAI391', 'JUD000', 'JUD391B', 'MEMOI499', 'GHOSTS', 'JEWISHAMLIT', 'JUDAIC391B', 'JUD397', 'JEWISHIDENTITY', 'WMNS5A', '391']","{""391"": {""prefix"": ""JUD"", ""suffix"": """", ""labels"": [""JUD391"", ""JUDAI391"", ""JUD391B"", ""JUDAIC391B"", ""391""]}, ""000"": {""prefix"": ""JUD"", ""suffix"": """", ""labels"": [""JUD000""]}, ""499"": {""prefix"": ""MEMOI"", ""suffix"": """", ""labels"": [""MEMOI499""]}, ""397"": {""prefix"": ""JUD"", ""suffix"": """", ""labels"": [""JUD397""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""GHOSTS"", ""JEWISHAMLIT"", ""JEWISHIDENTITY"", ""WMNS5A""]}}"
86490,Madeleine Blais,Journalism,20,4.55,3.15,"['JOURN497B', '397', 'JOURN397', 'JOURNALL', 'JOURNSECT', 'JOURN397L', '491D', 'JOURN491P', '491497', 'MANY', 'JOURN225', '491', 'JOURN491']","{""497"": {""prefix"": ""JOURN"", ""suffix"": ""B"", ""labels"": [""JOURN497B"", ""491497""]}, ""397"": {""prefix"": ""JOURN"", ""suffix"": ""L"", ""labels"": [""397"", ""JOURN397"", ""JOURN397L""]}, ""491"": {""prefix"": ""JOURN"", ""suffix"": ""P"", ""labels"": [""491D"", ""JOURN491P"", ""491"", ""JOURN491"", ""491497""]}, ""225"": {""prefix"": ""JOURN"", ""suffix"": """", ""labels"": [""JOURN225""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""JOURNALL"", ""JOURNSECT"", ""MANY"", ""491497""]}}"
83138,Elizabeth Harvey,Psychology,20,4.95,1.95,"['PSYCH391', 'PSYCH240', 'MHS101', 'STATS240', '240', 'PSY100']","{""391"": {""prefix"": ""PSYCH"", ""suffix"": """", ""labels"": [""PSYCH391""]}, ""240"": {""prefix"": ""PSYCH"", ""suffix"": """", ""labels"": [""PSYCH240"", ""STATS240"", ""240""]}, ""101"": {""prefix"": ""MHS"", ""suffix"": """", ""labels"": [""MHS101""]}, ""100"": {""prefix"": ""PSY"", ""suffix"": """", ""labels"": [""PSY100""]}}"
1150148,Kathleen Brown,Honors,20,4.7,2.1,"['HONORS201H', '201', '291A', 'HONORS291A', 'HON291A', 'HONOR291A', 'HON291G', 'HONOR291G', 'HNRS392L', 'HONOR392X', 'HON39']","{""201"": {""prefix"": ""HONORS"", ""suffix"": ""H"", ""labels"": [""HONORS201H"", ""201""]}, ""291"": {""prefix"": ""HONORS"", ""suffix"": ""A"", ""labels"": [""291A"", ""HONORS291A"", ""HON291A"", ""HONOR291A"", ""HON291G"", ""HONOR291G""]}, ""392"": {""prefix"": ""Honors"", ""suffix"": """", ""labels"": [""HNRS392L"", ""HONOR392X"", ""HON39""]}}"
1476207,Michael Knodler,Civil Engineering,20,4.85,2.8,"['CEE310', 'ENGIN111', 'CEE111', 'CEE121', '111']","{""310"": {""prefix"": ""CEE"", ""suffix"": """", ""labels"": [""CEE310""]}, ""111"": {""prefix"": ""ENGIN"", ""suffix"": """", ""labels"": [""ENGIN111"", ""CEE111"", ""111""]}, ""121"": {""prefix"": ""CEE"", ""suffix"": """", ""labels"": [""CEE121""]}}"
2123714,Robert Musgrave,Political Science,20,4.1,2.9,"['POLSCI255', 'POLISCI255', 'POLISCI121', 'POLISCI225', 'POL255']","{""255"": {""prefix"": ""POLISCI"", ""suffix"": """", ""labels"": [""POLSCI255"", ""POLISCI255"", ""POL255""]}, ""121"": {""prefix"": ""POLISCI"", ""suffix"": """", ""labels"": [""POLISCI121""]}, ""225"": {""prefix"": ""POLISCI"", ""suffix"": """", ""labels"": [""POLISCI225""]}}"
2754373,Daniel Sheldon,Computer Science,20,4.8,3.25,"['CS688', 'COMPSCI311', 'CS311']","{""688"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS688""]}, ""311"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""COMPSCI311"", ""CS311""]}}"
888954,Timothy Lang,History,20,4.8,2.6,"['HONORS191FPH', 'HONORS251', 'HONORS195D', 'HONOR291I', 'H291A', 'HONOR291G', 'HON292T', 'HON291', 'HIST140', 'HIST121', 'HIST141', 'HIST100']","{""191"": {""prefix"": ""HONORS"", ""suffix"": ""HPF"", ""labels"": [""HONORS191FPH""]}, ""251"": {""prefix"": ""HONORS"", ""suffix"": """", ""labels"": [""HONORS251""]}, ""195"": {""prefix"": ""HONORS"", ""suffix"": ""D"", ""labels"": [""HONORS195D""]}, ""291"": {""prefix"": ""HON"", ""suffix"": """", ""labels"": [""HONOR291I"", ""H291A"", ""HONOR291G"", ""HON291""]}, ""292"": {""prefix"": ""HON"", ""suffix"": ""T"", ""labels"": [""HON292T""]}, ""140"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST140""]}, ""121"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST121""]}, ""141"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST141""]}, ""100"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST100""]}}"
96241,Israel Koren,Electrical Engineering,20,2.15,4.15,"['ECE668', 'ECE568', '568', 'CA1', 'ECE232', 'ECE', 'ECE658', 'ANY']","{""668"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE668""]}, ""568"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE568"", ""568""]}, ""232"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE232""]}, ""658"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE658""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""ECE"", ""ANY"", ""CA1""]}}"
466254,Henry Geddes,Communication,20,2.5,3.0,"['COMM494', 'COMM497', 'COMM297A', 'COMM297', 'COMM397Q', '297', '397', 'COMM', 'JOURN297Q', '297Q', '297QGLOBAL', '497I', 'COMM396']","{""494"": {""prefix"": ""COMM"", ""suffix"": """", ""labels"": [""COMM494""]}, ""497"": {""prefix"": ""COMM"", ""suffix"": """", ""labels"": [""COMM497"", ""497I""]}, ""297"": {""prefix"": ""COMM"", ""suffix"": ""A"", ""labels"": [""COMM297A"", ""COMM297"", ""297"", ""JOURN297Q"", ""297Q"", ""297QGLOBAL""]}, ""397"": {""prefix"": ""Communication"", ""suffix"": """", ""labels"": [""COMM397Q"", ""397""]}, ""396"": {""prefix"": ""COMM"", ""suffix"": """", ""labels"": [""COMM396""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""COMM""]}}"
215417,Raquel Canales-Lopez,Spanish,20,3.25,3.3,"['SPAN301', 'SPAN230', 'SPAN240', 'SPAN232', 'SPANISH311', 'SPAN311', 'SPANISH301', 'SPANISH232', '301']","{""301"": {""prefix"": ""SPAN"", ""suffix"": """", ""labels"": [""SPAN301"", ""SPANISH301"", ""301""]}, ""230"": {""prefix"": ""SPAN"", ""suffix"": """", ""labels"": [""SPAN230""]}, ""240"": {""prefix"": ""SPAN"", ""suffix"": """", ""labels"": [""SPAN240""]}, ""232"": {""prefix"": ""SPAN"", ""suffix"": """", ""labels"": [""SPAN232"", ""SPANISH232""]}, ""311"": {""prefix"": ""SPAN"", ""suffix"": """", ""labels"": [""SPANISH311"", ""SPAN311""]}}"
98084,Dean Robinson,Political Science,20,4.05,1.75,"['POLISCI394E', 'POLSC203', 'POLSC381', 'PS203', 'PLSCI203', 'POLI203', 'POLIS203', 'POLI381', 'BLACKPOLITICS', 'POLSCI101', 'AMERPOLI', 'AMERPOL', 'POLISCI', 'AMERICANP']","{""394"": {""prefix"": ""POLISCI"", ""suffix"": ""E"", ""labels"": [""POLISCI394E""]}, ""203"": {""prefix"": ""POLSC"", ""suffix"": """", ""labels"": [""POLSC203"", ""PS203"", ""PLSCI203"", ""POLI203"", ""POLIS203""]}, ""381"": {""prefix"": ""POLSC"", ""suffix"": """", ""labels"": [""POLSC381"", ""POLI381""]}, ""101"": {""prefix"": ""POLSCI"", ""suffix"": """", ""labels"": [""POLSCI101""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""BLACKPOLITICS"", ""AMERPOLI"", ""AMERPOL"", ""POLISCI"", ""AMERICANP""]}}"
386183,Dina Friedman,Business,20,3.45,3.3,"['SCHMGMT310', 'SCHMG310', 'MGT310', 'SCHMGT310', 'MANAGEMENT310', 'SOM310', 'NONE', 'SOM210', 'MKT390M']","{""310"": {""prefix"": ""SOM"", ""suffix"": """", ""labels"": [""SCHMGMT310"", ""SCHMG310"", ""MGT310"", ""SCHMGT310"", ""MANAGEMENT310"", ""SOM310""]}, ""210"": {""prefix"": ""SOM"", ""suffix"": """", ""labels"": [""SOM210""]}, ""390"": {""prefix"": ""MKT"", ""suffix"": ""M"", ""labels"": [""MKT390M""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""NONE""]}}"
2524982,Timothy Hart,History,22,3.636363636363636,3.363636363636364,"['HIST204', 'HIS204', 'HISTORY112', 'HIS297AE', 'HIST300', 'HIST450']","{""204"": {""prefix"": ""HIS"", ""suffix"": """", ""labels"": [""HIST204"", ""HIS204""]}, ""112"": {""prefix"": ""HISTORY"", ""suffix"": """", ""labels"": [""HISTORY112""]}, ""297"": {""prefix"": ""HIS"", ""suffix"": ""EA"", ""labels"": [""HIS297AE""]}, ""300"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST300""]}, ""450"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST450""]}}"
92530,Ian Grosse,Mechanical Engineering,20,2.45,4.4,"['MIE313', 'MIE213', 'MIE605', 'ME310', 'MIE273']","{""313"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE313""]}, ""213"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE213""]}, ""605"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE605""]}, ""310"": {""prefix"": ""ME"", ""suffix"": """", ""labels"": [""ME310""]}, ""273"": {""prefix"": ""MIE"", ""suffix"": """", ""labels"": [""MIE273""]}}"
2090547,Prashant Shenoy,Computer Science,20,4.0,3.65,"['CS677', 'CS577', 'CS655', 'CS377', 'COMPSCI377']","{""677"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS677""]}, ""577"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS577""]}, ""655"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS655""]}, ""377"": {""prefix"": ""CS"", ""suffix"": """", ""labels"": [""CS377"", ""COMPSCI377""]}}"
195946,George Milne,Marketing,20,3.45,2.2,"['INTERNET', 'MKT455', 'MKTG455', 'MRKG455', 'HONOR391D', 'MKTG412', 'MARKETING', 'MKT412']","{""455"": {""prefix"": ""MKTG"", ""suffix"": """", ""labels"": [""MKT455"", ""MKTG455"", ""MRKG455""]}, ""391"": {""prefix"": ""HONOR"", ""suffix"": ""D"", ""labels"": [""HONOR391D""]}, ""412"": {""prefix"": ""MKTG"", ""suffix"": """", ""labels"": [""MKTG412"", ""MKT412""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""INTERNET"", ""MARKETING""]}}"
1079453,Daniel Chase,Biochemistry,20,3.5,2.85,"['BIOCHEM275', 'BIOCH275', 'BIOCH285', 'BIO285', 'MOLEC295', 'BCHM285']","{""275"": {""prefix"": ""Biochemistry"", ""suffix"": """", ""labels"": [""BIOCHEM275"", ""BIOCH275""]}, ""285"": {""prefix"": ""BIOCH"", ""suffix"": """", ""labels"": [""BIOCH285"", ""BIO285"", ""BCHM285""]}, ""295"": {""prefix"": ""MOLEC"", ""suffix"": """", ""labels"": [""MOLEC295""]}}"
59122,Charles Rearick,History,20,3.15,2.6,"['HST141', 'HIST101', 'HIST141', '591FPARIS', '141591E', '141', 'HIST591E', 'HIS141', 'HISTORY14', 'PARIS', 'HI131']","{""141"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HST141"", ""HIST141"", ""141"", ""HIS141"", ""HISTORY14"", ""141591E""]}, ""101"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIST101""]}, ""591"": {""prefix"": ""History"", ""suffix"": """", ""labels"": [""591FPARIS"", ""HIST591E"", ""141591E""]}, ""131"": {""prefix"": ""HI"", ""suffix"": """", ""labels"": [""HI131""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""PARIS"", ""141591E""]}}"
2553719,Emily Must,Sports Management,20,4.0,2.2,"['SPORTMGT210', 'MGMT660', 'SPORTMGT335', 'SPORTMGT492', 'SPORTMGT494']","{""210"": {""prefix"": ""SPORTMGT"", ""suffix"": """", ""labels"": [""SPORTMGT210""]}, ""660"": {""prefix"": ""MGMT"", ""suffix"": """", ""labels"": [""MGMT660""]}, ""335"": {""prefix"": ""SPORTMGT"", ""suffix"": """", ""labels"": [""SPORTMGT335""]}, ""492"": {""prefix"": ""SPORTMGT"", ""suffix"": """", ""labels"": [""SPORTMGT492""]}, ""494"": {""prefix"": ""SPORTMGT"", ""suffix"": """", ""labels"": [""SPORTMGT494""]}}"
2835068,Srabana Gupta,Resource Economics,22,1.5454545454545454,3.5454545454545454,['212'],"{""212"": {""prefix"": """", ""suffix"": """", ""labels"": [""212""]}}"
187943,Peggy Woods,English,20,3.8,2.15,"['ENGLWRIT112', 'CW112', 'ENGWR112', 'ENG112', 'HON195G', 'HONORS195G', 'CW112H', 'HON3', 'ENG', 'ENG116', 'ENGWRIT113', 'ENGLWP113', 'ENG297I']","{""112"": {""prefix"": ""ENGLWRIT"", ""suffix"": """", ""labels"": [""ENGLWRIT112"", ""CW112"", ""ENGWR112"", ""ENG112"", ""CW112H""]}, ""195"": {""prefix"": ""HON"", ""suffix"": ""G"", ""labels"": [""HON195G"", ""HONORS195G""]}, ""116"": {""prefix"": ""ENG"", ""suffix"": """", ""labels"": [""ENG116""]}, ""113"": {""prefix"": ""English"", ""suffix"": """", ""labels"": [""ENGWRIT113"", ""ENGLWP113""]}, ""297"": {""prefix"": ""ENG"", ""suffix"": ""I"", ""labels"": [""ENG297I""]}, ""misc"": {""prefix"": """", ""suffix"": """", ""labels"": [""ENG"", ""HON3""]}}"
1695669,Priyanka Srivastava,History,20,3.25,2.8,"['HIS250', 'HIST250', 'COS126', 'HIS397', 'HIS491E', 'HISTORY250A', 'HIST250SA', 'HIST297SA']","{""250"": {""prefix"": ""HIST"", ""suffix"": """", ""labels"": [""HIS250"", ""HIST250"", ""HISTORY250A"", ""HIST250SA""]}, ""126"": {""prefix"": ""COS"", ""suffix"": """", ""labels"": [""COS126""]}, ""397"": {""prefix"": ""HIS"", ""suffix"": """", ""labels"": [""HIS397""]}, ""491"": {""prefix"": ""HIS"", ""suffix"": ""E"", ""labels"": [""HIS491E""]}, ""297"": {""prefix"": ""HIST"", ""suffix"": ""AS"", ""labels"": [""HIST297SA""]}}"
1267382,Ching-Shung Chang,Civil Engineering,20,3.45,2.45,"['CEE241', 'CEE240', 'GEO700', '724', 'CEE320', 'CE240']","{""241"": {""prefix"": ""CEE"", ""suffix"": """", ""labels"": [""CEE241""]}, ""240"": {""prefix"": ""CEE"", ""suffix"": """", ""labels"": [""CEE240"", ""CE240""]}, ""700"": {""prefix"": ""GEO"", ""suffix"": """", ""labels"": [""GEO700""]}, ""724"": {""prefix"": """", ""suffix"": """", ""labels"": [""724""]}, ""320"": {""prefix"": ""CEE"", ""suffix"": """", ""labels"": [""CEE320""]}}"
2077279,Marco Duarte ,Electrical Engineering,22,2.3181818181818183,3.8181818181818175,"['ECE202', 'ECE213', 'ECE315', 'ECE565', 'ECE313']","{""202"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE202""]}, ""213"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE213""]}, ""315"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE315""]}, ""565"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE565""]}, ""313"": {""prefix"": ""ECE"", ""suffix"": """", ""labels"": [""ECE313""]}}"
