id,name,department,University,University_ID,reviews_count,file_location,date_range
3018441,Dan Kraemer,Design,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1027194,Marcia Grabowecky,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2152387,John Savaryn,Biology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2167420,John Haas,Theater,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2172215,Darío Fernández-Morera,Languages,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2287003,Kimberly Scott,Management,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2390097,Judith Roman,Health Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2405080,Charles Stibitz,Mathematics,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1035186,Betsy Erkkila,English,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2448120,Robert Linsenmeier,Biology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2454057,Alissa Chung,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2530047,Michael Ragsdale,Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2555129,Hannah Fisher,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2612519,Han Liu,Computer Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2625733,Larry Birnbaum,Computer Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2631446,John Rudnicki,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2638209,Mary Mcgrath,Political Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2672534,Amanda Stathopoulos,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2673508,Julia Stern,English,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2729764,Jan Van Mieghem,Business,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2747007,Robert Linrothe,Art History,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2829921,Ashlee Humphreys,Marketing,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2833350,Jim Wikes,Design,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2865717,David Chavannes,Communication,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2877359,Lynn Kelso,Theater,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2880976,Paola Nasti,Languages,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2892014,Julia Honoroff,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2942275,Sean Hanretta,History,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2970071,Katherine Compton,Computer Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2982781,Dave DeVries,Communication,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2989179,Aggelos Katsaggelos,Engineering,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2993369,Lance Rips,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
3018772,Julia Krulee,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
3019507,Elizabeth Hurd,Religion,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
3044400,Matias Ketema,Computer Science,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
3051427,Jordan Nelson,Chemistry,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
1748227,Joseph Epstein,English,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2118226,Gail Huber,Medicine,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2118536,Karen Brunssen,Music,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2169635,Brannon Ingram,Religion,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
2238573,Adam Fisher,Psychology,Northwestern University,School-709,0,RateMyProfAnalysis/T100Reviews/Universities/Northwestern_University,"(None, None)"
